Time,Zeroed,Temp1,Temp2
1875.4,154.852,5,10
1875.6,165.6,2,10
1875.8,152.052,5,10
1876,161.8,6,12
1876.2,144.5,4,7
1876.4,164.552,5,3
1876.6,159.5,6,13
1876.8,118.25,10,10
1877,40.45,5,8
1877.2,21.05,9,12
1877.4,16.25,10,5
1877.6,4.95,3,12
1877.8,2.95,3,4
1878,1.15,6,8
1878.2,0.9,7,3
1878.4,0.4,2,15
1878.6,0.4,8,8
1878.8,0.2,1,10
1879,0.5,1,8
1879.2,0.3,10,12
1879.4,0.6,8,4
1879.6,0.5,5,5
1879.8,-0.3,2,15
1880,0.35,10,14
1880.2,2.55,9,9
1880.4,0.4,2,5
1880.6,392.904,10,3
1880.8,640,5,15
1881,546.096,2,13
1881.2,560.704,9,12
1881.4,548.64,9,9
1881.6,550,0,13
1881.8,535.6,1,12
1882,531.648,0,12
1882.2,535.104,2,8
1882.4,506.904,8,12
1882.6,512.848,9,6
1882.8,517.056,8,12
1883,521.552,3,8
1883.2,515.304,2,14
1883.4,530.048,2,6
1883.6,156.248,2,13
1883.8,57.05,0,10
1884,32.6,10,6
1884.2,14.9,10,4
1884.4,7.7,10,3
1884.6,6.75,4,15
1884.8,4.6,8,6
1885,2.3,4,5
1885.2,4.7,4,4
1885.4,577.6,6,6
1885.6,515.752,1,13
1885.8,519.656,0,10
1886,510.656,8,13
1886.2,522.648,7,9
1886.4,517.952,5,6
1886.6,515.904,1,15
1886.8,527.056,0,9
1887,535.456,8,3
1887.2,521,0,11
1887.4,515.304,1,8
1887.6,515.456,2,15
1887.8,530.944,4,8
1888,521.104,8,13
1888.2,401.6,4,14
1888.4,97.8,1,14
1888.6,38.65,0,11
1888.8,18.7,1,13
1889,12.95,3,9
1889.2,8.4,8,10
1889.4,4.45,2,8
1889.6,2.5,5,5
1889.8,1.55,3,13
1890,194.648,5,7
1890.2,603.408,9,12
1890.4,490.8,4,8
1890.6,518.4,2,12
1890.8,521.392,8,11
1891,528.656,2,6
1891.2,547.6,9,3
1891.4,547.296,1,8
1891.6,543.552,5,13
1891.8,539.296,0,12
1892,532.8,6,10
1892.2,525.648,7,4
1892.4,547.952,2,10
1892.6,544.704,10,10
1892.8,535.6,6,14
1893,318.152,6,11
1893.2,4.35,7,5
1893.4,1.05,0,9
1893.6,0.15,8,11
1893.8,-0.2,0,4
1894,-0.2,10,6
1894.2,-0.25,3,5
1894.4,-0.4,10,8
1894.6,-0.4,7,8
1894.8,-0.35,2,8
1895,-0.45,7,6
1895.2,-0.3,6,9
1895.4,-0.5,1,6
1895.6,-0.45,2,11
1895.8,-0.3,5,5
1896,-0.55,3,7
1896.2,-0.35,9,8
1896.4,-0.25,9,5
1896.6,-0.35,8,4
1896.8,-0.4,10,15
1897,-0.4,0,5
1897.2,-0.5,5,7
1897.4,-0.25,9,9
1897.6,-0.3,3,9
1897.8,-0.4,7,5
1898,-0.3,10,7
1898.2,-0.3,2,5
1898.4,-0.5,5,5
1898.6,-0.4,1,5
1898.8,-0.4,7,12
1899,-0.3,4,7
1899.2,-0.5,6,13
1899.4,-0.25,8,3
1899.6,-0.3,6,4
1899.8,-0.3,7,13
1900,-0.15,7,15
1900.2,-0.25,7,10
1900.4,-0.3,8,7
1900.6,-0.4,0,11
1900.8,-0.45,6,11
1901,-0.5,6,9
1901.2,-0.1,10,4
1901.4,-0.35,4,3
1901.6,-0.3,6,3
1901.8,-0.2,10,11
1902,-0.5,0,8
1902.2,-0.45,8,8
1902.4,-0.2,5,7
1902.6,-0.3,4,13
1902.8,-0.3,2,10
1903,-0.25,3,12
1903.2,-0.35,8,7
1903.4,-0.05,5,11
1903.6,-0.05,3,9
1903.8,-0.3,9,3
1904,-0.3,10,10
1904.2,-0.3,3,5
1904.4,-0.35,4,5
1904.6,-0.25,0,13
1904.8,-0.3,6,5
1905,-0.25,9,11
1905.2,-0.4,6,6
1905.4,-0.2,2,12
1905.6,-0.1,9,6
1905.8,-0.5,3,8
1906,-0.35,2,12
1906.2,-0.3,1,5
1906.4,-0.35,3,4
1906.6,-0.3,1,8
1906.8,-0.3,10,9
1907,-0.25,6,7
1907.2,-0.2,5,12
1907.4,-0.25,10,4
1907.6,-0.4,1,9
1907.8,-0.15,10,15
1908,-0.25,4,9
1908.2,0,4,9
1908.4,-0.35,10,11
1908.6,-0.5,2,3
1908.8,-0.35,7,5
1909,-0.15,7,13
1909.2,-0.25,3,6
1909.4,-0.2,0,13
1909.6,-0.3,10,11
1909.8,-0.2,9,6
1910,-0.35,4,14
1910.2,-0.25,8,13
1910.4,-0.4,8,12
1910.6,-0.4,9,12
1910.8,-0.15,3,5
1911,-0.1,4,11
1911.2,-0.45,10,4
1911.4,-0.2,10,10
1911.6,-0.35,8,3
1911.8,-0.25,2,4
1912,-0.5,6,13
1912.2,-0.2,6,5
1912.4,-0.4,7,6
1912.6,-0.15,4,15
1912.8,-0.3,8,4
1913,-0.4,5,10
1913.2,-0.15,0,3
1913.4,-0.2,5,13
1913.6,-0.35,10,6
1913.8,-0.25,6,14
1914,-0.2,10,14
1914.2,-0.3,0,4
1914.4,-0.25,3,13
1914.6,-0.55,3,4
1914.8,-0.3,3,13
1915,-0.35,2,4
1915.2,-0.3,2,10
1915.4,-0.4,8,4
1915.6,-0.1,5,6
1915.8,-0.05,7,6
1916,-0.15,1,9
1916.2,-0.35,1,14
1916.4,-0.25,3,6
1916.6,-0.3,4,11
1916.8,-0.2,5,3
1917,-0.25,9,13
1917.2,-0.4,7,14
1917.4,-0.25,2,11
1917.6,-0.25,4,14
1917.8,-0.35,9,6
1918,-0.3,10,8
1918.2,-0.3,4,11
1918.4,-0.4,8,13
1918.6,-0.45,0,9
1918.8,-0.4,8,15
1919,-0.2,5,11
1919.2,-0.05,5,14
1919.4,-0.15,9,12
1919.6,-0.05,2,6
1919.8,-0.35,3,11
1920,-0.2,5,8
1920.2,-0.3,0,8
1920.4,-0.2,5,7
1920.6,-0.4,3,12
1920.8,-0.35,1,15
1921,0,7,3
1921.2,-0.3,6,10
1921.4,-0.4,7,7
1921.6,-0.1,8,15
1921.8,-0.2,2,14
1922,-0.3,3,9
1922.2,-0.35,3,13
1922.4,-0.35,5,7
1922.6,-0.3,3,9
1922.8,-0.3,5,3
1923,-0.35,10,13
1923.2,-0.45,8,9
1923.4,-0.4,4,10
1923.6,-0.35,4,12
1923.8,-0.2,5,9
1924,-0.45,4,13
1924.2,0,4,3
1924.4,-0.2,10,9
1924.6,-0.35,7,9
1924.8,-0.2,6,6
1925,-0.25,1,12
1925.2,-0.35,5,9
1925.4,-0.3,9,12
1925.6,-0.2,5,10
1925.8,-0.15,0,5
1926,-0.05,2,11
1926.2,-0.25,8,5
1926.4,-0.65,7,4
1926.6,-0.15,8,12
1926.8,-0.25,8,6
1927,-0.25,5,12
1927.2,-0.05,1,3
1927.4,-0.4,4,12
1927.6,-0.25,4,13
1927.8,-0.2,9,15
1928,-0.35,1,14
1928.2,-0.35,7,7
1928.4,-0.05,3,11
1928.6,-0.2,0,15
1928.8,-0.1,3,7
1929,-0.3,5,7
1929.2,-0.05,4,5
1929.4,-0.3,1,12
1929.6,-0.35,5,10
1929.8,-0.2,3,10
1930,-0.2,8,11
1930.2,-0.3,6,12
1930.4,-0.15,9,12
1930.6,-0.3,8,9
1930.8,-0.45,8,7
1931,-0.25,7,10
1931.2,-0.4,10,15
1931.4,-0.2,8,12
1931.6,-0.2,3,14
1931.8,-0.2,4,7
1932,-0.25,8,13
1932.2,-0.35,10,3
1932.4,-0.2,4,6
1932.6,-0.3,1,5
1932.8,-0.05,3,11
1933,-0.45,0,7
1933.2,-0.1,2,7
1933.4,-0.3,4,13
1933.6,-0.5,10,10
1933.8,-0.2,2,15
1934,-0.2,10,14
1934.2,-0.3,8,10
1934.4,-0.05,9,7
1934.6,-0.25,8,9
1934.8,-0.3,4,15
1935,-0.35,8,14
1935.2,-0.2,6,8
1935.4,-0.25,2,10
1935.6,-0.25,5,6
1935.8,-0.15,10,13
1936,-0.45,10,14
1936.2,-0.3,4,10
1936.4,-0.25,7,4
1936.6,-0.15,9,9
1936.8,-0.1,3,5
1937,-0.25,7,12
1937.2,-0.25,7,14
1937.4,0.05,6,7
1937.6,-0.3,1,10
1937.8,-0.3,5,6
1938,-0.2,8,11
1938.2,-0.2,5,13
1938.4,-0.25,4,5
1938.6,-0.4,1,12
1938.8,-0.3,2,13
1939,-0.1,7,7
1939.2,-0.15,7,3
1939.4,-0.2,1,9
1939.6,-0.45,2,12
1939.8,-0.25,6,5
1940,-0.45,3,8
1940.2,-0.45,3,8
1940.4,-0.25,3,11
1940.6,-0.25,6,9
1940.8,-0.2,8,10
1941,-0.25,10,10
1941.2,-0.15,7,10
1941.4,-0.1,5,13
1941.6,-0.25,6,7
1941.8,-0.2,7,9
1942,-0.1,4,12
1942.2,-0.15,4,4
1942.4,-0.25,6,6
1942.6,-0.35,7,7
1942.8,-0.35,9,6
1943,-0.3,4,3
1943.2,-0.3,5,13
1943.4,-0.45,3,6
1943.6,-0.15,0,5
1943.8,-0.3,2,11
1944,-0.4,8,4
1944.2,-0.25,5,14
1944.4,-0.55,6,14
1944.6,-0.3,7,5
1944.8,-0.25,7,11
1945,-0.3,1,7
1945.2,-0.45,4,13
1945.4,-0.25,7,13
1945.6,-0.25,6,7
1945.8,-0.3,4,10
1946,-0.2,9,10
1946.2,-0.1,7,8
1946.4,-0.35,10,6
1946.6,-0.15,6,10
1946.8,-0.2,1,11
1947,-0.45,5,12
1947.2,-0.45,2,8
1947.4,-0.35,2,9
1947.6,-0.5,9,5
1947.8,-0.55,6,9
1948,-0.2,2,14
1948.2,-0.25,0,10
1948.4,-0.15,6,5
1948.6,-0.4,7,3
1948.8,-0.25,6,6
1949,-0.25,10,5
1949.2,-0.15,6,10
1949.4,-0.3,1,11
1949.6,-0.1,1,8
1949.8,-0.25,9,15
1950,-0.2,0,7
1950.2,-0.45,1,11
1950.4,-0.15,8,4
1950.6,-0.15,3,3
1950.8,-0.25,5,13
1951,-0.4,0,12
1951.2,-0.5,6,11
1951.4,-0.35,2,5
1951.6,-0.25,10,5
1951.8,-0.2,10,10
1952,-0.25,10,10
1952.2,-0.3,7,10
1952.4,-0.4,9,15
1952.6,-0.1,8,8
1952.8,-0.3,7,10
1953,-0.4,6,15
1953.2,-0.2,3,5
1953.4,-0.3,8,11
1953.6,-0.45,1,8
1953.8,-0.3,9,10
1954,-0.35,5,3
1954.2,-0.55,10,4
1954.4,-0.3,5,9
1954.6,-0.3,1,10
1954.8,0,6,14
1955,-0.15,0,11
1955.2,-0.35,8,12
1955.4,-0.45,10,15
1955.6,-0.25,8,10
1955.8,-0.25,6,4
1956,-0.5,6,15
1956.2,-0.2,10,11
1956.4,-0.3,6,13
1956.6,-0.1,1,7
1956.8,-0.3,8,9
1957,-0.15,10,11
1957.2,-0.15,10,4
1957.4,-0.1,8,12
1957.6,-0.2,0,9
1957.8,-0.1,2,11
1958,-0.2,10,11
1958.2,-0.25,8,14
1958.4,-0.25,1,12
1958.6,-0.1,5,9
1958.8,-0.2,0,7
1959,-0.2,5,5
1959.2,-0.25,2,4
1959.4,-0.25,4,6
1959.6,-0.4,4,15
1959.8,-0.3,1,4
1960,-0.55,5,6
1960.2,-0.3,6,3
1960.4,-0.3,0,15
1960.6,-0.05,0,3
1960.8,-0.3,3,5
1961,-0.15,7,12
1961.2,-0.1,8,5
1961.4,-0.3,0,12
1961.6,-0.2,0,5
1961.8,-0.25,4,8
1962,-0.25,2,7
1962.2,-0.25,8,10
1962.4,-0.05,9,12
1962.6,-0.35,4,6
1962.8,-0.45,4,6
1963,-0.25,10,3
1963.2,-0.3,6,9
1963.4,-0.15,2,9
1963.6,-0.25,4,8
1963.8,-0.35,7,11
1964,-0.3,2,8
1964.2,-0.2,10,10
1964.4,-0.3,8,10
1964.6,-0.25,9,6
1964.8,-0.25,10,6
1965,-0.2,4,8
1965.2,-0.35,10,7
1965.4,-0.2,2,15
1965.6,-0.2,8,13
1965.8,-0.55,1,15
1966,-0.4,9,6
1966.2,-0.2,8,13
1966.4,-0.3,5,12
1966.6,-0.2,7,6
1966.8,-0.25,9,10
1967,-0.15,2,12
1967.2,-0.35,4,13
1967.4,-0.1,2,3
1967.6,-0.15,10,15
1967.8,-0.15,2,4
1968,-0.1,0,14
1968.2,-0.25,2,4
1968.4,-0.1,7,3
1968.6,-0.15,1,7
1968.8,-0.25,7,8
1969,-0.3,0,4
1969.2,-0.4,4,4
1969.4,-0.2,2,8
1969.6,-0.25,10,6
1969.8,-0.3,9,6
1970,-0.15,3,9
1970.2,-0.3,7,14
1970.4,-0.25,4,12
1970.6,-0.1,8,14
1970.8,-0.3,3,6
1971,-0.3,7,5
1971.2,-0.25,4,10
1971.4,-0.1,0,11
1971.6,-0.35,9,13
1971.8,-0.15,7,8
1972,-0.3,2,13
1972.2,-0.2,7,13
1972.4,-0.3,10,7
1972.6,-0.25,4,13
1972.8,-0.3,2,4
1973,-0.3,6,12
1973.2,-0.3,10,6
1973.4,-0.25,1,13
1973.6,-0.3,6,14
1973.8,-0.15,6,12
1974,-0.05,9,6
1974.2,-0.25,7,11
1974.4,-0.25,10,12
1974.6,-0.35,5,3
1974.8,-0.05,9,4
1975,-0.3,1,12
1975.2,-0.1,3,8
1975.4,-0.1,8,4
1975.6,-0.25,5,14
1975.8,-0.25,0,6
1976,-0.2,10,8
1976.2,-0.2,8,6
1976.4,-0.5,7,15
1976.6,-0.15,5,6
1976.8,-0.4,6,10
1977,-0.1,3,6
1977.2,-0.2,10,7
1977.4,-0.35,5,3
1977.6,-0.35,10,14
1977.8,-0.15,10,14
1978,-0.2,2,9
1978.2,-0.35,9,12
1978.4,-0.3,3,9
1978.6,-0.35,3,3
1978.8,-0.4,5,11
1979,-0.2,2,15
1979.2,-0.4,5,10
1979.4,-0.15,4,5
1979.6,-0.3,10,4
1979.8,-0.15,6,13
1980,-0.1,6,8
1980.2,-0.35,4,4
1980.4,-0.25,9,12
1980.6,-0.55,6,6
1980.8,0.05,7,7
1981,0.05,4,11
1981.2,-0.4,9,13
1981.4,-0.35,9,14
1981.6,-0.15,0,15
1981.8,-0.25,2,14
1982,-0.2,5,14
1982.2,-0.25,0,4
1982.4,-0.4,5,8
1982.6,-0.45,0,12
1982.8,-0.4,5,12
1983,218.452,6,8
1983.2,32.1,1,12
1983.4,18.55,3,3
1983.6,12.6,2,15
1983.8,22.6,4,13
1984,99.95,1,13
1984.2,137.048,10,5
1984.4,158.3,4,15
1984.6,162.348,0,12
1984.8,165.448,7,3
1985,156.3,2,14
1985.2,142.2,7,6
1985.4,158.852,8,3
1985.6,143.1,1,15
1985.8,159.252,7,11
1986,158.852,10,4
1986.2,150.452,7,9
1986.4,163.652,3,7
1986.6,161.752,4,14
1986.8,164.6,0,9
1987,162.5,7,15
1987.2,165.352,4,11
1987.4,161,6,10
1987.6,140.1,5,5
1987.8,162.6,8,15
1988,160.3,6,11
1988.2,154.152,1,15
1988.4,158.9,6,4
1988.6,158.748,8,3
1988.8,144.248,8,4
1989,159.7,7,10
1989.2,137.848,7,13
1989.4,163.8,3,5
1989.6,161.2,9,11
1989.8,145.148,3,8
1990,172.152,6,8
1990.2,142.1,4,14
1990.4,167.7,1,6
1990.6,161.1,1,7
1990.8,160.8,1,8
1991,167.9,7,8
1991.2,145.6,8,13
1991.4,151.352,6,4
1991.6,150.052,3,12
1991.8,157.848,6,13
1992,139.848,4,14
1992.2,156.852,9,13
1992.4,138.748,9,6
1992.6,124,6,11
1992.8,175.848,1,6
1993,164.3,1,5
1993.2,128.4,10,3
1993.4,150.552,9,4
1993.6,180.152,4,4
1993.8,162.6,1,3
1994,143.148,5,14
1994.2,130,9,5
1994.4,159.352,10,14
1994.6,157,7,8
1994.8,161.8,8,3
1995,144.1,2,8
1995.2,126.452,3,6
1995.4,151.7,2,12
1995.6,154.2,6,4
1995.8,156.852,9,3
1996,126.95,8,14
1996.2,133.752,4,11
1996.4,177.848,7,10
1996.6,159.252,2,4
1996.8,160,1,14
1997,133.4,10,14
1997.2,163.048,6,6
1997.4,173.2,6,8
1997.6,163.352,6,3
1997.8,135.9,10,15
1998,134.952,4,15
1998.2,171.948,0,12
1998.4,175.048,8,7
1998.6,152.052,10,12
1998.8,159.752,3,11
1999,126.9,5,9
1999.2,155.9,2,4
1999.4,153.252,2,3
1999.6,160.452,3,6
1999.8,151.548,9,12
2000,128.1,1,6
2000.2,162.2,7,12
2000.4,158,3,5
2000.6,166,0,3
2000.8,154.348,9,7
2001,180,3,14
2001.2,177.948,3,12
2001.4,161,6,14
2001.6,163,9,10
2001.8,160.952,10,3
2002,179.948,4,12
2002.2,167.148,2,3
2002.4,157.548,6,4
2002.6,165.448,0,13
2002.8,147.652,5,11
2003,182.2,2,13
2003.2,171.148,5,11
2003.4,168.748,3,12
2003.6,168.852,1,3
2003.8,74.6,4,14
2004,48.6,10,14
2004.2,23.95,2,9
2004.4,18.75,7,9
2004.6,10.1,2,10
2004.8,8.2,6,3
2005,3.45,2,10
2005.2,1.55,4,13
2005.4,1,6,11
2005.6,0.4,5,12
2005.8,0.5,5,6
2006,0.2,8,12
2006.2,0,4,5
2006.4,-0.05,4,11
2006.6,-0.3,1,7
2006.8,-0.35,6,9
2007,-0.1,2,5
2007.2,-0.35,3,6
2007.4,-0.25,10,9
2007.6,-0.3,7,9
2007.8,-0.15,8,9
2008,-0.35,0,9
2008.2,0.1,6,10
2008.4,-0.3,0,15
2008.6,-0.25,0,15
2008.8,-0.3,3,13
2009,-0.25,9,5
2009.2,-0.4,8,10
2009.4,-0.4,9,6
2009.6,-0.4,2,5
2009.8,-0.4,9,4
2010,-0.5,9,15
2010.2,-0.5,10,5
2010.4,-0.4,0,6
2010.6,-0.5,2,12
2010.8,-0.35,5,13
2011,-0.25,0,14
2011.2,-0.45,2,7
2011.4,-0.35,1,14
2011.6,0.1,7,15
2011.8,-0.4,9,6
2012,-0.1,4,9
2012.2,-0.05,4,7
2012.4,-0.1,5,14
2012.6,-0.25,8,8
2012.8,-0.25,6,13
2013,-0.35,3,12
2013.2,-0.4,8,4
2013.4,-0.45,8,9
2013.6,-0.2,0,10
2013.8,-0.1,7,13
2014,-0.15,2,3
2014.2,-0.05,9,4
2014.4,-0.3,5,5
2014.6,57.8,9,12
2014.8,164,7,13
2015,161.048,7,7
2015.2,152.852,6,12
2015.4,141.7,2,6
2015.6,131.002,3,4
2015.8,150.9,5,11
2016,183.1,0,12
2016.2,174.5,5,14
2016.4,147.7,5,14
2016.6,151.652,10,6
2016.8,135.1,0,8
2017,143.352,3,9
2017.2,172.8,7,9
2017.4,152.8,8,3
2017.6,167.652,1,13
2017.8,153.9,9,11
2018,152.3,9,11
2018.2,135.1,1,4
2018.4,169.752,1,10
2018.6,85.45,3,13
2018.8,30.1,3,10
2019,15.1,3,7
2019.2,6.9,10,9
2019.4,3.85,7,4
2019.6,2.05,9,7
2019.8,1.4,3,10
2020,0.65,1,3
2020.2,0.35,1,7
2020.4,6.9,2,5
2020.6,27.2,0,5
2020.8,4.6,0,15
2021,1.55,5,13
2021.2,0.45,5,9
2021.4,0.05,0,3
2021.6,-0.15,3,12
2021.8,-0.4,1,7
2022,-0.2,5,11
2022.2,-0.25,0,8
2022.4,-0.3,5,8
2022.6,-0.3,5,5
2022.8,-0.6,0,6
2023,-0.35,3,6
2023.2,-0.35,6,13
2023.4,-0.3,2,11
2023.6,-0.4,1,4
2023.8,-0.5,0,6
2024,-0.2,2,14
2024.2,-0.25,3,14
2024.4,-0.3,6,3
2024.6,-0.4,1,13
2024.8,-0.3,10,5
2025,-0.6,1,12
2025.2,-0.4,4,3
2025.4,-0.5,9,14
2025.6,-0.35,1,4
2025.8,-0.3,2,6
2026,-0.65,7,14
2026.2,-0.35,0,8
2026.4,-0.55,9,3
2026.6,-0.35,5,13
2026.8,-0.25,2,3
2027,-0.25,6,10
2027.2,-0.45,9,4
2027.4,-0.5,4,8
2027.6,-0.4,8,11
2027.8,-0.35,1,8
2028,-0.4,6,15
2028.2,-0.2,6,11
2028.4,-0.45,1,12
2028.6,-0.3,6,8
2028.8,-0.4,2,13
2029,-0.45,10,6
2029.2,-0.35,2,8
2029.4,-0.3,5,11
2029.6,-0.5,1,3
2029.8,-0.4,7,13
2030,-0.35,2,4
2030.2,-0.45,9,4
2030.4,-0.5,6,6
2030.6,-0.4,7,8
2030.8,-0.25,2,4
2031,-0.4,2,6
2031.2,-0.55,1,10
2031.4,-0.35,10,6
2031.6,-0.4,1,3
2031.8,-0.45,1,8
2032,-0.3,9,3
2032.2,-0.35,0,3
2032.4,-0.2,0,7
2032.6,-0.15,8,7
2032.8,-0.55,8,13
2033,-0.35,8,3
2033.2,-0.4,9,5
2033.4,-0.4,4,12
2033.6,-0.35,8,15
2033.8,-0.55,4,11
2034,-0.25,4,4
2034.2,-0.45,10,5
2034.4,-0.1,4,12
2034.6,-0.25,4,13
2034.8,-0.25,4,12
2035,-0.4,6,6
2035.2,-0.4,6,3
2035.4,-0.25,5,11
2035.6,-0.6,1,5
2035.8,-0.55,1,15
2036,-0.1,4,6
2036.2,-0.3,8,3
2036.4,-0.3,3,9
2036.6,-0.5,2,12
2036.8,-0.2,1,3
2037,-0.2,3,3
2037.2,-0.4,5,14
2037.4,-0.3,9,6
2037.6,-0.55,3,11
2037.8,-0.4,5,7
2038,-0.35,1,10
2038.2,-0.35,9,11
2038.4,-0.4,7,4
2038.6,-0.25,10,10
2038.8,-0.45,5,12
2039,-0.3,7,8
2039.2,-0.55,1,13
2039.4,-0.3,5,5
2039.6,-0.3,3,3
2039.8,-0.4,0,4
2040,-0.1,2,11
2040.2,-0.25,2,12
2040.4,-0.45,3,5
2040.6,-0.6,1,8
2040.8,-0.4,0,14
2041,-0.3,1,5
2041.2,-0.2,5,12
2041.4,-0.55,7,3
2041.6,-0.45,1,7
2041.8,-0.35,3,4
2042,-0.55,4,12
2042.2,-0.3,10,12
2042.4,-0.35,4,7
2042.6,-0.45,8,5
2042.8,-0.15,1,6
2043,-0.1,7,4
2043.2,-0.25,4,11
2043.4,-0.35,8,11
2043.6,-0.3,10,3
2043.8,-0.35,4,7
2044,-0.3,4,10
2044.2,-0.25,5,13
2044.4,-0.45,2,14
2044.6,-0.3,6,13
2044.8,-0.4,8,7
2045,-0.2,3,10
2045.2,-0.25,8,12
2045.4,-0.45,2,9
2045.6,-0.3,6,9
2045.8,-0.45,4,13
2046,-0.25,0,5
2046.2,-0.3,2,13
2046.4,-0.35,9,3
2046.6,-0.45,4,3
2046.8,-0.4,6,7
2047,-0.3,8,7
2047.2,-0.4,7,7
2047.4,-0.3,10,9
2047.6,-0.05,5,5
2047.8,-0.55,3,11
2048,-0.45,6,14
2048.2,-0.3,4,6
2048.4,-0.55,3,13
2048.6,-0.4,9,3
2048.8,-0.05,1,4
2049,-0.25,9,8
2049.2,-0.25,8,15
2049.4,-0.3,6,15
2049.6,-0.2,7,9
2049.8,-0.3,5,4
2050,-0.25,2,15
2050.2,-0.4,6,15
2050.4,-0.2,7,12
2050.6,-0.45,3,6
2050.8,-0.2,5,15
2051,-0.35,10,9
2051.2,-0.35,6,7
2051.4,-0.25,0,13
2051.6,-0.4,3,8
2051.8,-0.15,3,8
2052,-0.45,5,13
2052.2,-0.35,2,4
2052.4,-0.3,7,4
2052.6,-0.25,9,9
2052.8,-0.15,9,5
2053,-0.3,1,7
2053.2,-0.25,1,3
2053.4,-0.3,7,13
2053.6,-0.15,3,13
2053.8,0,5,6
2054,-0.4,2,9
2054.2,-0.3,4,5
2054.4,-0.15,10,6
2054.6,-0.5,7,13
2054.8,-0.3,8,4
2055,-0.3,2,15
2055.2,-0.25,2,4
2055.4,-0.25,4,6
2055.6,-0.45,10,11
2055.8,-0.2,3,14
2056,-0.35,10,8
2056.2,-0.3,9,10
2056.4,-0.05,8,15
2056.6,-0.2,8,9
2056.8,-0.35,0,3
2057,-0.3,9,9
2057.2,-0.25,10,5
2057.4,-0.5,4,10
2057.6,-0.3,7,8
2057.8,-0.2,5,3
2058,-0.3,5,4
2058.2,-0.25,10,4
2058.4,-0.6,6,6
2058.6,-0.35,5,12
2058.8,-0.2,0,15
2059,-0.25,4,14
2059.2,-0.4,10,14
2059.4,-0.25,3,11
2059.6,-0.15,8,3
2059.8,-0.3,5,13
2060,-0.35,3,8
2060.2,-0.55,1,7
2060.4,-0.4,1,3
2060.6,-0.25,6,7
2060.8,-0.3,2,9
2061,-0.15,6,10
2061.2,-0.4,5,5
2061.4,-0.25,2,11
2061.6,-0.3,5,8
2061.8,-0.15,9,15
2062,-0.45,8,11
2062.2,-0.3,4,14
2062.4,-0.25,7,11
2062.6,-0.35,3,9
2062.8,-0.2,6,14
2063,-0.5,10,7
2063.2,-0.35,5,12
2063.4,-0.15,9,14
2063.6,-0.2,0,7
2063.8,-0.15,10,4
2064,-0.3,9,14
2064.2,-0.3,1,9
2064.4,-0.15,10,7
2064.6,-0.35,9,15
2064.8,-0.35,7,13
2065,-0.45,6,13
2065.2,-0.5,2,9
2065.4,-0.25,1,14
2065.6,-0.35,4,10
2065.8,-0.3,9,11
2066,-0.1,9,3
2066.2,-0.35,5,5
2066.4,-0.45,2,3
2066.6,-0.4,1,5
2066.8,-0.25,3,3
2067,-0.25,1,11
2067.2,-0.1,8,5
2067.4,-0.35,10,11
2067.6,-0.3,3,3
2067.8,-0.3,2,12
2068,-0.3,3,5
2068.2,-0.4,4,14
2068.4,-0.15,3,12
2068.6,0.05,9,12
2068.8,-0.25,3,10
2069,-0.35,8,6
2069.2,-0.15,5,4
2069.4,-0.35,1,12
2069.6,-0.25,6,10
2069.8,-0.45,6,12
2070,-0.3,0,4
2070.2,-0.25,1,10
2070.4,-0.15,2,12
2070.6,-0.25,9,12
2070.8,-0.1,3,11
2071,-0.4,5,4
2071.2,-0.25,0,7
2071.4,-0.45,9,11
2071.6,-0.35,6,5
2071.8,-0.15,4,5
2072,-0.3,4,12
2072.2,-0.35,1,6
2072.4,-0.35,5,4
2072.6,-0.25,10,15
2072.8,-0.2,4,15
2073,-0.4,6,10
2073.2,-0.05,9,7
2073.4,-0.15,5,14
2073.6,-0.4,7,14
2073.8,-0.15,8,9
2074,0.05,9,5
2074.2,-0.4,6,7
2074.4,-0.45,2,3
2074.6,-0.3,3,6
2074.8,-0.5,7,6
2075,-0.3,9,10
2075.2,-0.15,7,12
2075.4,-0.45,7,12
2075.6,-0.5,10,11
2075.8,-0.2,7,3
2076,-0.3,8,3
2076.2,-0.25,9,11
2076.4,-0.2,8,15
2076.6,-0.1,7,13
2076.8,-0.1,10,15
2077,-0.5,3,13
2077.2,-0.35,9,12
2077.4,-0.4,9,12
2077.6,-0.5,9,10
2077.8,-0.35,10,4
2078,-0.3,0,5
2078.2,-0.4,10,10
2078.4,-0.15,7,8
2078.6,-0.25,9,13
2078.8,-0.25,7,9
2079,-0.25,8,15
2079.2,-0.2,6,12
2079.4,-0.5,5,5
2079.6,-0.3,1,7
2079.8,-0.1,7,8
2080,-0.3,5,12
2080.2,-0.25,10,3
2080.4,-0.35,6,4
2080.6,-0.25,3,14
2080.8,-0.3,7,6
2081,-0.2,0,15
2081.2,-0.3,3,13
2081.4,-0.4,0,3
2081.6,-0.2,4,14
2081.8,-0.2,5,4
2082,-0.25,9,8
2082.2,-0.55,3,4
2082.4,-0.35,2,8
2082.6,-0.15,7,13
2082.8,-0.35,8,13
2083,-0.2,5,15
2083.2,-0.35,1,10
2083.4,-0.3,3,12
2083.6,-0.35,7,10
2083.8,-0.2,4,15
2084,-0.35,9,6
2084.2,-0.4,8,13
2084.4,-0.35,9,8
2084.6,-0.35,10,5
2084.8,-0.2,3,13
2085,-0.2,10,8
